PREFERENCE,PROPERTY_TYPE,BEDROOM_NUM,BATHROOM_NUM,BALCONY_NUM,PRICE_PER_UNIT_AREA,FURNISH,AGE,FLOOR_NUM,SUPERBUILTUP_SQFT,PRICE,SOCIETY_NAME,LOCALITY_WO_CITY,FEATURES_LIST,stories,nearby_facilities
S,Residential Apartment,1.0,1.0,1.0,3660.0,Unfurnished,1-5,8.0,560.0,0.205,Breez Global Heights,Sohna,"['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,4.0,4.0,4.0,6819.0,Unfurnished,5-10,17.0,2273.0,1.55,nul,Valley View Estate,"['Water purifier', 'Maintenance Staff', 'Swimming Pool', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Bank/ATM', 'Hospital']"
S,Residential Apartment,2.0,2.0,2.0,5920.0,Semi-furnished,5-10,10.0,929.0,0.55,On request,Valley View Estate,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Near Bank', 'Visitor Parking', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting']",single,"['Bank/ATM', 'Hospital']"
S,Residential Apartment,4.0,4.0,4.0,13000.0,Furnished,Under Construction,5.0,3600.0,4.68,DLF,Sector 77,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,['Hospital']
S,Residential Apartment,3.0,4.0,4.0,15084.0,Semi-furnished,Under Construction,0.0,2002.0,3.02,Godrej Meridien,Sector 106,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,4.0,3.0,4723.0,Semi-furnished,Under Construction,5.0,1800.0,0.85,BPTP Spacio,Sector 37D,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Hospital']"
S,Residential Apartment,4.0,6.0,4.0,6340.0,Semi-furnished,0-1,20.0,3470.0,2.2,Bestech Park View Grand Spa,Sector 81,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,2.0,2.0,4.0,5927.0,Semi-furnished,Under Construction,5.0,1198.0,0.71,Shapoorji Pallonji Joyville Gurugram,Sector 102,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,2.0,4743.0,Unfurnished,0-1,2.0,1750.0,0.8299,SS The Coralwood,Sector 84,"['Intercom Facility', 'Lift(s)', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Swimming Pool', 'Park', 'Maintenance Staff', 'Visitor Parking', 'Water Storage', 'Club house / Community Center', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Shopping Centre']",single,"['Park', 'Railway', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,4.0,5828.0,Semi-furnished,Under Construction,4.0,2025.0,1.18,Emaar Palm Heights,Sector 77,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Park', 'Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,4.0,4.0,5833.0,Semi-furnished,Under Construction,5.0,2025.0,1.18,Emaar MGF Palm Hills,Sector 77,"['Lift(s)', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Swimming Pool', 'Park', 'Maintenance Staff', 'Visitor Parking', 'Water Storage', 'Club house / Community Center', 'Fitness Centre / GYM', 'Shopping Centre']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,4.0,4.0,5887.0,Semi-furnished,0-1,6.0,1995.0,1.17,Bestech Park View Sanskruti,Sector 92,"['Intercom Facility', 'Lift(s)', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Swimming Pool', 'Security Personnel', 'Maintenance Staff', 'Park', 'Visitor Parking', 'Water Storage', 'Club house / Community Center', 'Fitness Centre / GYM', 'Rain Water Harvesting']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,4.0,5.0,4.0,5819.0,Semi-furnished,0-1,5.0,2475.0,1.44,Bestech Park View Sanskruti,Sector 92,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,4.0,5.0,2.0,8924.0,Semi-furnished,0-1,9.0,3250.0,2.9,Tata Primanti,Sector 72,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Metro', 'School/College', 'Hospital']"
S,Residential Apartment,3.0,3.0,3.0,12549.0,Semi-furnished,0-1,9.0,2550.0,3.2,Tata Primanti,Sector 72,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Metro', 'School/College', 'Hospital']"
S,Residential Apartment,3.0,3.0,1.0,7721.0,Semi-furnished,0-1,20.0,1930.0,1.49,DLF The Skycourt,Sector 86,"['Intercom Facility', 'Lift(s)', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Swimming Pool', 'Park', 'Maintenance Staff', 'Visitor Parking', 'Water Storage', 'Club house / Community Center', 'Fitness Centre / GYM']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,5.0,4.0,16600.0,Semi-furnished,Under Construction,4.0,2685.0,4.46,Suncity Platinum Towers,MG Road,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Metro', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,4.0,4.0,7424.0,Semi-furnished,Under Construction,7.0,2290.0,1.7,ATS Triumph,Sector 104,"['Intercom Facility', 'Lift(s)', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Security Personnel', 'Maintenance Staff', 'Swimming Pool', 'Park', 'Water Storage', 'Club house / Community Center', 'Fitness Centre / GYM', 'Rain Water Harvesting']",single,"['Park', 'Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Residential Apartment,4.0,4.0,4.0,8213.0,Semi-furnished,Under Construction,2.0,2350.0,1.93,Central Park Flower Valley Clover Floors,Sohna,"['Lift(s)', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Swimming Pool', 'Park', 'Maintenance Staff', 'Visitor Parking', 'Water Storage']",single,"['Metro', 'School/College', 'Airport']"
S,Residential Apartment,2.0,2.0,3.0,5142.0,Unfurnished,0-1,7.0,1264.0,0.65,Eldeco Accolade,Sohna,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Centrally Air Conditioned', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['School/College', 'Hospital']"
S,Residential Apartment,4.0,4.0,4.0,5800.0,Unfurnished,0-1,5.0,2122.0,1.23,Eldeco Accolade,Sohna,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Centrally Air Conditioned', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['School/College', 'Hospital']"
S,Residential Apartment,3.0,4.0,4.0,4797.0,Unfurnished,Under Construction,5.0,2122.0,1.02,Eldeco Acclaim,Sohna,"['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Park', 'Piped-gas', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['School/College', 'Hospital']"
S,Residential Apartment,2.0,2.0,3.0,4746.0,Unfurnished,Under Construction,2.0,1264.0,0.6,Eldeco Acclaim,Sohna,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Centrally Air Conditioned', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['School/College', 'Hospital']"
S,Independent/Builder Floor,3.0,2.0,4.0,4500.0,Unfurnished,Under Construction,2.0,1210.0,0.5448,Signature Global Park,Sohna,"['Water Storage', 'Visitor Parking', 'Park', 'Maintenance Staff', 'Rain Water Harvesting']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,4.0,5310.0,Semi-furnished,Under Construction,5.0,1530.0,0.97,Shapoorji Pallonji Joyville Gurugram,Sector 102,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,4.0,4.0,4.0,7000.0,Furnished,Under Construction,5.0,3150.0,2.2,ATS Triumph,Sector 104,"['Intercom Facility', 'Lift(s)', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Security Personnel', 'Maintenance Staff', 'Swimming Pool', 'Park', 'Visitor Parking', 'Water Storage', 'Club house / Community Center', 'Fitness Centre / GYM', 'Rain Water Harvesting']",single,"['Park', 'Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,1.0,7510.0,Semi-furnished,0-1,4.0,1931.0,1.45,DLF The Skycourt,Sector 86,"['Lift(s)', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Swimming Pool', 'Park', 'Maintenance Staff', 'Visitor Parking', 'Water Storage', 'Club house / Community Center', 'Fitness Centre / GYM']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,4.0,2.0,10523.0,Semi-furnished,Under Construction,4.0,2073.0,2.18,Sobha City,Sector 108,"['Intercom Facility', 'Lift(s)', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Swimming Pool', 'Park', 'Maintenance Staff', 'Visitor Parking', 'Water Storage', 'Club house / Community Center', 'Fitness Centre / GYM', 'Shopping Centre']",single,"['Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Residential Apartment,2.0,2.0,2.0,8690.0,Semi-furnished,Under Construction,6.0,1381.0,1.2,Sobha City,Sector 108,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,2.0,3.0,5500.0,Semi-furnished,Under Construction,8.0,1550.0,0.8525,ATS Grandstand,Sector 99A,"['Lift(s)', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Swimming Pool', 'Park', 'Maintenance Staff', 'Visitor Parking', 'Water Storage', 'Club house / Community Center', 'Fitness Centre / GYM']",single,"['Park', 'Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,4.0,6273.0,Semi-furnished,Under Construction,9.0,1929.0,1.21,Godrej Nature Plus,Sector-33 Sohna,"['Lift(s)', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Swimming Pool', 'Park', 'Maintenance Staff', 'Visitor Parking', 'Water Storage', 'Club house / Community Center', 'Fitness Centre / GYM']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,4.0,4.0,2.0,9452.0,Semi-furnished,1-5,8.0,2010.0,1.9,Tulip Violet,Sector 69,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Centrally Air Conditioned', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Independent/Builder Floor,2.0,2.0,3.0,9646.0,Semi-furnished,1-5,2.0,1130.0,1.09,Suncity Vatsal Valley,Gwal Pahari,"['Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']",single,"['Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,4.0,14655.0,Furnished,1-5,7.0,2047.0,3.0,M3M Merlin,Sector 67,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,4.0,4.0,3.0,13924.0,Semi-furnished,1-5,2.0,1975.0,2.75,Emaar MGF Emerald Floors Premier,Sector 65,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Hospital', 'Airport']"
S,Independent/Builder Floor,4.0,4.0,3.0,10000.0,Semi-furnished,1-5,1.0,3200.0,3.2,Adani Brahma Samsara Vilasa,Sector 63,"['Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",single,"['Park', 'Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Residential Apartment,2.0,2.0,1.0,4629.0,Semi-furnished,Under Construction,3.0,1188.0,0.55,Central Park Flower Valley The Room,Sohna,"['Intercom Facility', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Swimming Pool', 'Security Personnel', 'Maintenance Staff', 'Park', 'Visitor Parking', 'Water Storage', 'Club house / Community Center']",single,"['Metro', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,4.0,4381.0,Unfurnished,Under Construction,3.0,1575.0,0.69,Central Park Flower Valley,Sector-33 Sohna,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,4.0,3774.0,Semi-furnished,Under Construction,5.0,1590.0,0.6,Central Park Flower Valley,Sector-33 Sohna,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,2.0,2.0,3.0,5215.0,Semi-furnished,Under Construction,1.0,1093.0,0.57,Central Park Flower Valley,Sector-33 Sohna,"['Intercom Facility', 'Lift(s)', 'Feng Shui / Vaastu Compliant', 'Security Personnel', 'Maintenance Staff', 'Swimming Pool', 'Park', 'Visitor Parking', 'Water Storage', 'Club house / Community Center', 'Fitness Centre / GYM', 'Shopping Centre', 'Rain Water Harvesting']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,0.0,3774.0,Semi-furnished,Under Construction,4.0,1590.0,0.6,Central Park Flower Valley,Sector-33 Sohna,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,4.0,4381.0,Semi-furnished,Under Construction,6.0,1575.0,0.69,Central Park Flower Valley,Sector-33 Sohna,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,2.0,2.0,3.0,5033.0,Furnished,Under Construction,1.0,1093.0,0.55,Central Park Flower Valley,Sector-33 Sohna,"['Intercom Facility', 'Lift(s)', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Security Personnel', 'Maintenance Staff', 'Swimming Pool', 'Park', 'Visitor Parking', 'Water Storage', 'Club house / Community Center', 'Fitness Centre / GYM', 'Shopping Centre', 'Rain Water Harvesting']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,5.0,4.0,5026.0,Semi-furnished,Under Construction,4.0,3980.0,2.0,M3M Polo Suites,Sector 65,"['Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,2.0,1.0,3.0,4426.0,Semi-furnished,Under Construction,1.0,745.0,0.33,Signature Global Park,Sohna Road,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Bank/ATM', 'Hospital']"
