,PREFERENCE,PROPERTY_TYPE,BEDROOM_NUM,BATHROOM_NUM,BALCONY_NUM,PRICE_PER_UNIT_AREA,FURNISH,AGE,FLOOR_NUM,TOTAL_FLOOR,SUPERBUILTUP_SQFT,PRICE,LOCALITY_WO_CITY,stories
8922,S,Independent/Builder Floor,4.0,4,3.0,8888.888888888889,Semi-furnished,0-1,0.0,4.0,4500.0,4.0,South City 2,single
8923,S,Independent/Builder Floor,4.0,4,3.0,11164.27432216906,Semi-furnished,0-1,2.0,4.0,3762.0,4.2,A Block Sushant Lok Phase 1,single
8924,S,Independent/Builder Floor,4.0,4,3.0,7777.777777777777,Semi-furnished,0-1,3.0,4.0,2700.0,2.1,Sector 67,single
8925,S,Residential Apartment,2.0,2,3.0,10000.0,Semi-furnished,1-5,9.0,29.0,1550.0,1.55,Sector 104,single
8926,S,Residential Apartment,3.0,3,4.0,11346.0,Semi-furnished,1-5,11.0,29.0,2450.0,2.78,Sector 104,single
8927,S,Residential Apartment,3.0,3,4.0,11428.0,Semi-furnished,1-5,12.0,29.0,2450.0,2.8,Sector 104,single
8928,S,Independent/Builder Floor,5.0,5,3.0,8619.0,Semi-furnished,1-5,2.0,4.0,4478.0,3.86,Sector 55,single
8929,S,Independent/Builder Floor,4.0,4,2.0,8921.0,Semi-furnished,1-5,1.0,4.0,2578.0,2.3,Sector 57,single
8930,S,Independent/Builder Floor,2.0,2,3.0,11677.0,Semi-furnished,1-5,2.0,2.0,942.0,1.1,Nirvana Country,single
8931,S,Residential Apartment,2.0,2,2.0,11111.0,Semi-furnished,Under Construction,10.0,14.0,1215.0,1.35,Sector 102,single
8932,S,Residential Apartment,2.0,2,3.0,11330.0,Semi-furnished,Under Construction,5.0,14.0,1368.0,1.55,Sector 102,single
8933,S,Residential Apartment,3.0,3,4.0,10597.0,Semi-furnished,Under Construction,9.0,36.0,1689.0,1.95,Sector 104,single
8934,S,Residential Apartment,3.0,2,3.0,10890.0,Semi-furnished,Under Construction,18.0,36.0,1359.0,1.59,Sector 104,single
8935,S,Residential Apartment,3.0,2,3.0,10511.0,Semi-furnished,Under Construction,8.0,36.0,1389.0,1.59,Sector 104,single
8936,S,Residential Apartment,2.0,2,3.0,9199.0,Semi-furnished,Under Construction,6.0,36.0,1099.0,1.01,Sector 104,single
8937,S,Residential Apartment,4.0,4,4.0,6944.0,Semi-furnished,1-5,11.0,13.0,3600.0,2.5,Sector 49,single
8938,S,Residential Apartment,3.0,3,3.0,10775.0,Semi-furnished,Under Construction,9.0,35.0,1689.0,1.82,Sector 104,single
8939,S,Residential Apartment,3.0,3,3.0,13366.0,Semi-furnished,1-5,16.0,21.0,2237.0,2.99,Sector 111,single
8940,S,Residential Apartment,4.0,4,4.0,12200.0,Semi-furnished,1-5,10.0,14.0,4500.0,5.49,Sector 111,single
8941,S,Residential Apartment,3.0,3,2.0,16764.0,Semi-furnished,1-5,3.0,12.0,1700.0,2.85,Sector 111,single
8945,S,Residential Apartment,3.0,5,2.0,12053.0,Semi-furnished,0-1,3.0,28.0,3725.0,4.49,Sector 112,single
8946,S,Residential Apartment,3.0,3,3.0,13597.0,Semi-furnished,0-1,7.0,28.0,2802.0,3.81,Sector 112,single
8947,S,Residential Apartment,2.0,2,2.0,11839.0,Semi-furnished,0-1,5.0,28.0,2441.0,2.89,Sector 112,single
8948,S,Residential Apartment,2.0,2,1.0,19590.0,Semi-furnished,0-1,5.0,28.0,2441.0,2.89,Sector 112,single
8949,S,Residential Apartment,3.0,2,2.0,16618.0,Semi-furnished,Under Construction,10.0,35.0,1389.0,1.47,Sector 104,single
8950,S,Residential Apartment,3.0,2,2.0,17285.0,Semi-furnished,Under Construction,12.0,35.0,1359.0,1.49,Sector 104,single
8951,S,Residential Apartment,4.0,4,4.0,16429.0,Semi-furnished,Under Construction,11.0,23.0,1473.0,2.42,Sector 102,single
8952,S,Residential Apartment,3.0,3,3.0,19060.0,Semi-furnished,Under Construction,10.0,26.0,1852.0,2.15,Sector 102,single
8953,S,Residential Apartment,2.0,2,2.0,18166.0,Semi-furnished,Under Construction,8.0,14.0,915.0,1.07,Sector 102,single
8954,S,Independent/Builder Floor,4.0,4,2.0,12962.0,Semi-furnished,0-1,4.0,4.0,2160.0,2.8,South City 1,single
8955,S,Independent/Builder Floor,3.0,3,2.0,10802.0,Semi-furnished,0-1,2.0,4.0,1620.0,1.75,South City 1,single
8956,S,Independent/Builder Floor,4.0,4,2.0,12418.0,Semi-furnished,0-1,2.0,4.0,3060.0,3.8,DLF Phase 2,single
8957,S,Residential Apartment,4.0,4,2.0,16190.0,Semi-furnished,10+,4.0,19.0,2100.0,3.4,DLF Phase 2,single
8958,S,Independent/Builder Floor,4.0,4,2.0,13142.0,Semi-furnished,10+,8.0,8.0,1750.0,2.3,DLF Phase 2,single
8959,S,Independent/Builder Floor,3.0,3,2.0,12868.0,Semi-furnished,1-5,2.0,4.0,1935.0,2.49,DLF Phase 2,single
8960,S,Independent/Builder Floor,4.0,4,2.0,14703.0,Semi-furnished,1-5,1.0,4.0,2700.0,3.97,DLF Phase 2,single
8963,S,Independent/Builder Floor,3.0,3,2.0,16000.0,Semi-furnished,0-1,2.0,4.0,1500.0,2.4,DLF Phase 1,single
8964,S,Residential Apartment,4.0,5,4.0,13050.0,Semi-furnished,1-5,14.0,21.0,2950.0,3.85,Sector 111,single
8965,S,Residential Apartment,2.0,2,3.0,7741.0,Semi-furnished,1-5,8.0,29.0,1550.0,1.45,Sector 104,single
8966,S,Residential Apartment,1.0,1,2.0,7855.0,Unfurnished,1-5,9.0,14.0,359.0,0.2825,Sector 103,single
8967,S,Residential Apartment,1.0,1,2.0,7875.0,Unfurnished,1-5,8.0,14.0,361.0,0.285,Sector 103,single
8968,S,Residential Apartment,1.0,2,2.0,8055.0,Unfurnished,0-1,6.0,14.0,360.0,0.29,Sector 103,single
8969,S,Residential Apartment,4.0,4,4.0,13833.0,Semi-furnished,5-10,11.0,18.0,3000.0,4.15,Nirvana Country,single
8970,S,Residential Apartment,3.0,4,4.0,13156.0,Semi-furnished,5-10,10.0,18.0,2531.0,3.33,Nirvana Country,single
8971,S,Residential Apartment,1.0,1,2.0,6748.0,Unfurnished,1-5,3.0,4.0,489.0,0.33,Sector 103,single
8974,S,Residential Apartment,3.0,4,4.0,11407.0,Semi-furnished,1-5,8.0,27.0,2150.0,2.05,Sector 109,single
8976,S,Residential Apartment,2.0,2,1.0,6575.0,Unfurnished,1-5,3.0,4.0,730.0,0.48,Sector 103,single
8977,S,Residential Apartment,2.0,2,1.0,7000.0,Semi-furnished,1-5,10.0,14.0,700.0,0.49,Sector 103,single
8978,S,Residential Apartment,1.0,2,1.0,6646.0,Unfurnished,1-5,3.0,4.0,489.0,0.325,Sector 103,single
8979,S,Residential Apartment,1.0,1,2.0,7549.0,Unfurnished,1-5,0.0,14.0,351.0,0.265,Sector 103,single
8980,S,Residential Apartment,1.0,1,2.0,7777.0,Unfurnished,1-5,1.0,14.0,360.0,0.28,Sector 103,single
8982,S,Residential Apartment,3.0,3,3.0,12018.0,Semi-furnished,5-10,12.0,18.0,1997.0,2.4,Nirvana Country,single
8983,S,Residential Apartment,1.0,2,2.0,7875.0,Unfurnished,1-5,2.0,4.0,419.0,0.33,Sector 103,single
8984,S,Residential Apartment,1.0,1,2.0,6952.0,Unfurnished,1-5,3.0,14.0,489.0,0.34,Sector 103,single
8985,S,Residential Apartment,1.0,1,2.0,6748.0,Unfurnished,1-5,2.0,14.0,489.0,0.33,Sector 103,single
8986,S,Residential Apartment,2.0,2,3.0,7808.0,,0-1,1.0,18.0,1264.0,0.57,Sohna,single
8987,S,Residential Apartment,2.0,1,3.0,4399.0,Semi-furnished,Under Construction,1.0,3.0,745.0,0.32799999999999996,Sohna,single
8988,S,Residential Apartment,2.0,2,3.0,7808.0,,0-1,2.0,18.0,1264.0,0.57,Sohna,single
8989,S,Residential Apartment,4.0,5,4.0,3864.0,Unfurnished,Under Construction,5.0,14.0,2407.0,0.93,Sector-33 Sohna,single
8990,S,Residential Apartment,2.0,2,3.0,4469.0,Semi-furnished,Under Construction,2.0,4.0,951.0,0.425,Sector 36 Sohna,single
8991,S,Residential Apartment,3.0,2,3.0,4488.0,Semi-furnished,Under Construction,1.0,4.0,1081.0,0.4851,Sector 36 Sohna,single
8992,S,Residential Apartment,3.0,3,4.0,3837.0,Unfurnished,Under Construction,5.0,14.0,1590.0,0.61,Sector-33 Sohna,single
8993,S,Residential Apartment,4.0,5,4.0,3823.0,Unfurnished,Under Construction,5.0,14.0,2407.0,0.92,Sector-33 Sohna,single
8994,S,Independent/Builder Floor,3.0,2,3.0,5580.0,Furnished,Under Construction,2.0,4.0,1120.0,0.625,Sohna,single
8995,S,Residential Apartment,3.0,3,0.0,3837.0,Semi-furnished,Under Construction,5.0,14.0,1590.0,0.61,Sector-33 Sohna,single
8996,S,Residential Apartment,2.0,2,3.0,5392.0,Semi-furnished,,1.0,4.0,1020.0,0.55,Sohna,single
8997,S,Residential Apartment,2.0,2,3.0,3750.0,Semi-furnished,Under Construction,5.0,14.0,1200.0,0.45,Sector-2 Sohna,single
8998,S,Independent/Builder Floor,2.0,2,4.0,3395.061728395062,Semi-furnished,Under Construction,1.0,2.0,1620.0,0.55,Sector-33 Sohna,single
8999,S,Residential Apartment,2.0,2,1.0,3608.0,Semi-furnished,Under Construction,3.0,32.0,1275.0,0.46,Sohna,single
9000,S,Independent House/Villa,3.0,4,4.0,9022.22222222222,Furnished,Under Construction,2.0,2.0,2250.0,2.03,Sector-33 Sohna,multi
9001,S,Residential Apartment,2.0,2,3.0,4575.0,Semi-furnished,Under Construction,0.0,3.0,1093.0,0.5,Sector-33 Sohna,single
9002,S,Residential Apartment,1.0,1,1.0,5257.0,,Under Construction,4.0,11.0,837.0,0.44,Sohna,single
9003,S,Residential Apartment,2.0,2,1.0,5051.0,Semi-furnished,Under Construction,0.0,3.0,1188.0,0.6,Sector-33 Sohna,single
9004,S,Residential Apartment,2.0,1,3.0,4292.0,Semi-furnished,Under Construction,1.0,3.0,745.0,0.32,Sohna,single
9005,S,Residential Apartment,3.0,2,4.0,4420.0,Semi-furnished,Under Construction,2.0,3.0,1153.0,0.51,Sohna,single
9006,S,Residential Apartment,2.0,1,3.0,4426.0,Semi-furnished,Under Construction,1.0,3.0,745.0,0.33,Sohna,single
9007,S,Residential Apartment,2.0,1,3.0,4292.0,Semi-furnished,Under Construction,1.0,3.0,745.0,0.32,Sohna,single
9008,S,Residential Apartment,3.0,2,4.0,3900.0,Semi-furnished,0-1,1.0,3.0,1153.0,0.45,Sohna,single
9009,S,Residential Apartment,2.0,2,3.0,4666.0,Furnished,Under Construction,1.0,3.0,1093.0,0.51,Sector-33 Sohna,single
9010,S,Residential Apartment,3.0,2,4.0,4377.0,Semi-furnished,0-1,1.0,3.0,1210.0,0.53,Sohna,single
9011,S,Residential Apartment,2.0,1,3.0,4426.0,Semi-furnished,Under Construction,1.0,3.0,745.0,0.33,Sohna,single
9012,S,Residential Apartment,2.0,2,2.0,3541.0,Semi-furnished,Under Construction,2.0,4.0,1271.0,0.45,Sector 82,single
9013,S,Residential Apartment,2.0,2,2.0,11500.0,Semi-furnished,0-1,10.0,30.0,1400.0,1.65,Sector 74,single
9014,S,Residential Apartment,4.0,6,4.0,25025.0,,1-5,15.0,21.0,4995.0,12.4999875,Sector 65,single
9015,S,Residential Apartment,3.0,3,2.0,8715.0,Semi-furnished,Under Construction,2.0,4.0,1526.0,1.33,Sector 93,single
9016,S,Residential Apartment,3.0,3,3.0,17857.0,,Under Construction,10.0,33.0,2100.0,3.75,Sector 59,single
9017,S,Residential Apartment,3.0,3,2.0,12916.0,,Under Construction,4.0,4.0,1200.0,1.55,Sector 93,single
9018,S,Residential Apartment,3.0,4,4.0,12920.0,Semi-furnished,1-5,10.0,24.0,1760.0,1.46,Sector 106,single
9019,S,Residential Apartment,3.0,4,2.0,12500.0,Furnished,Under Construction,2.0,4.0,1200.0,1.5,Sector 93,single
9020,S,Residential Apartment,5.0,5,4.0,11597.0,Semi-furnished,1-5,12.0,15.0,3880.0,4.5,Sector 110,single
9021,S,Residential Apartment,4.0,4,4.0,11492.0,Semi-furnished,1-5,13.0,15.0,3350.0,3.85,Sector 110,single
9022,S,Residential Apartment,5.0,5,4.0,12054.0,Semi-furnished,1-5,9.0,15.0,3880.0,4.46,Sector 110,single
9023,S,Residential Apartment,3.0,3,3.0,9500.0,Semi-furnished,1-5,11.0,14.0,2000.0,1.9,Sector 102,single
9024,S,Independent/Builder Floor,3.0,3,3.0,9666.0,Semi-furnished,0-1,4.0,4.0,1500.0,1.45,Sector 92,single
9025,S,Independent/Builder Floor,4.0,4,4.0,9423.0,Semi-furnished,0-1,3.0,4.0,2600.0,2.45,Sector 92,single
9026,S,Independent/Builder Floor,4.0,4,3.0,9500.0,Semi-furnished,0-1,3.0,4.0,3100.0,2.94,Sector 92,single
9027,S,Residential Apartment,3.0,3,3.0,12000.0,Semi-furnished,Under Construction,1.0,4.0,1640.0,1.98,Sector 76,single
9028,S,Independent/Builder Floor,4.0,4,3.0,16666.0,Semi-furnished,Under Construction,4.0,4.0,2700.0,4.5,DLF Phase 2,single
9029,S,Residential Apartment,3.0,3,3.0,13000.0,Semi-furnished,1-5,25.0,29.0,2100.0,2.75,Sector 81,single
9030,S,Independent/Builder Floor,4.0,4,3.0,14705.0,Furnished,0-1,1.0,4.0,2844.0,3.3,DLF Phase 3,single
9032,S,Independent/Builder Floor,4.0,4,3.0,6400.0,Semi-furnished,0-1,2.0,4.0,4500.0,2.88,Sector 92,single
9033,S,Independent/Builder Floor,4.0,4,3.0,6962.0,Semi-furnished,0-1,2.0,4.0,2700.0,1.88,Sector 92,single
9034,S,Independent/Builder Floor,4.0,4,3.0,6790.0,Semi-furnished,0-1,2.0,4.0,2430.0,1.65,Sector 92,single
9035,S,Independent/Builder Floor,4.0,4,3.0,11923.0,Semi-furnished,0-1,2.0,4.0,1300.0,1.55,Sector 92,single
9036,S,Independent/Builder Floor,3.0,3,3.0,7777.777777777777,Semi-furnished,0-1,1.0,4.0,1800.0,1.4,Sector 92,single
9037,S,Residential Apartment,4.0,4,3.0,6785.0,Semi-furnished,0-1,1.0,4.0,2800.0,1.9,Sector 92,single
9038,S,Residential Apartment,3.0,3,3.0,9090.0,,1-5,8.0,14.0,1650.0,1.5,Sector 102,single
9039,S,Residential Apartment,3.0,3,3.0,9393.0,Unfurnished,1-5,5.0,14.0,1650.0,1.55,Sector 102,single
9040,S,Residential Apartment,3.0,2,3.0,6432.0,Unfurnished,1-5,4.0,12.0,1710.0,1.1,Sector 103,single
9041,S,Residential Apartment,2.0,2,2.0,5555.0,Unfurnished,1-5,5.0,12.0,1350.0,0.75,Sector 103,single
9042,S,Residential Apartment,2.0,2,1.0,4549.0,Unfurnished,1-5,2.0,11.0,1099.0,0.5,Sector 103,single
9043,S,Residential Apartment,3.0,4,4.0,5495.0,Semi-furnished,1-5,5.0,11.0,2020.0,1.11,Sector 103,single
9044,S,Residential Apartment,3.0,4,4.0,5524.0,Semi-furnished,1-5,2.0,11.0,1991.0,1.1,Sector 103,single
9045,S,Residential Apartment,3.0,4,3.0,10501.0,Semi-furnished,1-5,11.0,18.0,2095.0,2.2,Sector 109,single
9046,S,Residential Apartment,3.0,3,4.0,10028.0,Semi-furnished,1-5,10.0,18.0,1745.0,1.75,Sector 109,single
9047,S,Residential Apartment,2.0,2,4.0,10000.0,Unfurnished,1-5,9.0,29.0,1550.0,1.55,Sector 104,single
9048,S,Residential Apartment,2.0,3,4.0,10000.0,Semi-furnished,1-5,3.0,29.0,1700.0,1.7,Sector 104,single
9049,S,Residential Apartment,2.0,2,4.0,7797.0,Semi-furnished,1-5,6.0,18.0,1385.0,1.08,Sector 103,single
9050,S,Residential Apartment,2.0,2,4.0,8081.0,Semi-furnished,1-5,1.0,18.0,1423.0,1.15,Sector 103,single
9051,S,Residential Apartment,3.0,4,4.0,8987.0,Unfurnished,1-5,10.0,14.0,2025.0,1.82,Sector 102,single
9052,S,Residential Apartment,3.0,4,1.0,9086.0,Unfurnished,1-5,9.0,14.0,2025.0,1.84,Sector 102,single
9053,S,Residential Apartment,3.0,4,4.0,8888.0,Semi-furnished,1-5,9.0,14.0,2025.0,1.8,Sector 102,single
9054,S,Independent/Builder Floor,4.0,5,3.0,12777.777777777777,Semi-furnished,0-1,1.0,4.0,3600.0,4.6,C Block Sushant Lok Phase 1,single
9055,S,Residential Apartment,4.0,4,2.0,14689.0,Semi-furnished,5-10,12.0,15.0,1770.0,2.6,DLF Phase 5,single
9056,S,Independent House/Villa,3.0,2,3.0,19166.666666666668,Semi-furnished,5-10,2.0,2.0,1800.0,3.45,DLF Phase 1,multi
9057,S,Residential Apartment,3.0,3,2.0,12328.0,Semi-furnished,5-10,7.0,14.0,1460.0,1.8,DLF Phase 4,single
9058,S,Residential Apartment,2.0,3,4.0,5172.0,Semi-furnished,1-5,8.0,11.0,1450.0,0.75,Sector 103,single
9059,S,Residential Apartment,3.0,3,3.0,12362.0,Semi-furnished,5-10,7.0,12.0,1820.0,2.25,Sector 49,single
9064,S,Residential Apartment,4.0,5,4.0,16475.0,Furnished,Under Construction,18.0,34.0,3842.0,6.33,Sector 62,single
9065,S,Residential Apartment,3.0,3,2.0,9065.0,Semi-furnished,Under Construction,4.0,4.0,1423.0,1.29,Sector 89,single
9066,S,Residential Apartment,3.0,3,2.0,9135.0,Semi-furnished,Under Construction,4.0,4.0,1423.0,1.3,Sector 89,single
9067,S,Residential Apartment,4.0,6,3.0,16150.0,Unfurnished,10+,14.0,18.0,3715.0,6.5,Sector 47,single
9068,S,Residential Apartment,3.0,4,3.0,12973.0,Semi-furnished,0-1,10.0,25.0,2690.0,3.49,Sector 113 Gurgaon ,single
9069,S,Residential Apartment,3.0,4,3.0,12973.0,Semi-furnished,0-1,5.0,25.0,2690.0,3.49,Sector 113 Gurgaon ,single
9070,S,Residential Apartment,3.0,4,3.0,13035.0,Semi-furnished,0-1,12.0,25.0,2217.0,2.89,Sector 113 Gurgaon ,single
9071,S,Residential Apartment,3.0,4,3.0,12990.0,Semi-furnished,0-1,10.0,25.0,2217.0,2.88,Sector 113 Gurgaon ,single
9072,S,Independent House/Villa,5.0,5,4.0,22222.222222222223,Semi-furnished,1-5,3.0,3.0,4500.0,10.0,Sector 109,multi
9073,S,Independent House/Villa,5.0,5,4.0,23611.11111111111,Furnished,1-5,3.0,3.0,3600.0,8.5,Sector 109,multi
9074,S,Residential Apartment,4.0,4,3.0,14269.0,Furnished,Under Construction,10.0,30.0,2670.0,3.81,Sector 111,single
9075,S,Residential Apartment,4.0,4,3.0,14202.0,Furnished,Under Construction,22.0,30.0,2570.0,3.65,Sector 111,single
9076,S,Residential Apartment,4.0,4,3.0,14280.0,Furnished,Under Construction,12.0,30.0,2570.0,3.67,Sector 111,single
9077,S,Residential Apartment,4.0,4,3.0,14208.0,Furnished,Under Construction,20.0,30.0,2400.0,3.41,Sector 111,single
9078,S,Residential Apartment,4.0,4,3.0,14291.0,Furnished,Under Construction,15.0,30.0,2400.0,3.43,Sector 111,single
9079,S,Residential Apartment,4.0,4,3.0,14229.0,Furnished,Under Construction,18.0,30.0,2305.0,3.28,Sector 111,single
9080,S,Residential Apartment,3.0,3,3.0,14285.0,Furnished,Under Construction,10.0,30.0,2170.0,3.1,Sector 111,single
9081,S,Residential Apartment,3.0,3,3.0,14278.0,Furnished,Under Construction,10.0,30.0,2080.0,2.97,Sector 111,single
9082,S,Residential Apartment,3.0,3,3.0,14248.0,Furnished,Under Construction,22.0,30.0,1895.0,2.7,Sector 111,single
9083,S,Residential Apartment,3.0,3,3.0,14246.0,Furnished,Under Construction,10.0,30.0,1825.0,2.6,Sector 111,single
9084,S,Residential Apartment,3.0,3,3.0,14234.0,Furnished,Under Construction,5.0,30.0,1665.0,2.37,Sector 111,single
9085,S,Residential Apartment,3.0,3,3.0,14294.0,Furnished,Under Construction,12.0,30.0,1665.0,2.38,Sector 111,single
9086,S,Residential Apartment,3.0,3,3.0,14330.0,Furnished,Under Construction,15.0,30.0,1605.0,2.3,Sector 111,single
9089,S,Residential Apartment,4.0,6,4.0,13572.0,Semi-furnished,1-5,1.0,28.0,4848.0,6.58,Sector 112,single
9090,S,Residential Apartment,3.0,5,2.0,13694.0,Semi-furnished,1-5,5.0,28.0,3600.0,4.93,Sector 112,single
9091,S,Residential Apartment,3.0,5,2.0,13685.0,Semi-furnished,1-5,10.0,28.0,3763.0,5.15,Sector 112,single
9092,S,Residential Apartment,5.0,7,4.0,7583.0,Semi-furnished,1-5,14.0,14.0,4747.0,3.6,Sector 108,single
9093,S,Residential Apartment,4.0,5,4.0,10978.0,Furnished,0-1,14.0,24.0,3188.0,3.5,Sector 102,single
9094,S,Residential Apartment,4.0,5,3.0,9010.0,Unfurnished,0-1,18.0,24.0,4750.0,4.28,Sector 102,single
9095,S,Residential Apartment,2.0,2,3.0,12428.0,Unfurnished,0-1,10.0,13.0,1573.0,1.96,Sector 113 Gurgaon ,single
9096,S,Residential Apartment,2.0,2,3.0,12403.0,Unfurnished,0-1,10.0,13.0,1573.0,1.95,Sector 113 Gurgaon ,single
9097,S,Residential Apartment,2.0,2,2.0,12539.0,Unfurnished,0-1,10.0,13.0,1276.0,1.6,Sector 113 Gurgaon ,single
9098,S,Residential Apartment,2.0,2,2.0,12382.0,Unfurnished,0-1,10.0,13.0,1276.0,1.58,Sector 113 Gurgaon ,single
9099,S,Residential Apartment,2.0,2,3.0,12480.0,Unfurnished,0-1,11.0,13.0,1330.0,1.66,Sector 113 Gurgaon ,single
9100,S,Residential Apartment,2.0,2,3.0,12396.0,,0-1,11.0,13.0,1573.0,1.95,Sector 113 Gurgaon ,single
9101,S,Residential Apartment,2.0,2,3.0,12481.0,Unfurnished,0-1,8.0,13.0,1330.0,1.66,Sector 113 Gurgaon ,single
9102,S,Residential Apartment,2.0,2,2.0,12460.0,Unfurnished,0-1,12.0,13.0,1276.0,1.59,Sector 113 Gurgaon ,single
9103,S,Residential Apartment,2.0,2,2.0,12460.0,Unfurnished,0-1,6.0,13.0,1276.0,1.59,Sector 113 Gurgaon ,single
9104,S,Residential Apartment,3.0,2,2.0,12412.0,Unfurnished,0-1,5.0,13.0,1579.0,1.96,Sector 113 Gurgaon ,single
9105,S,Residential Apartment,2.0,2,3.0,12396.0,Unfurnished,0-1,5.0,13.0,1573.0,1.95,Sector 113 Gurgaon ,single
9106,S,Residential Apartment,3.0,3,4.0,8181.0,Unfurnished,0-1,0.0,2.0,2200.0,1.8,Sector 102,single
9107,S,Residential Apartment,2.0,2,2.0,12460.0,Semi-furnished,0-1,10.0,13.0,1573.0,1.96,Sector 113 Gurgaon ,single
9108,S,Residential Apartment,3.0,3,3.0,12476.0,Semi-furnished,0-1,10.0,13.0,1579.0,1.97,Sector 113 Gurgaon ,single
9109,S,Residential Apartment,2.0,2,2.0,12460.0,Semi-furnished,0-1,10.0,13.0,1276.0,1.59,Sector 113 Gurgaon ,single
9110,S,Residential Apartment,2.0,2,2.0,12481.0,Semi-furnished,0-1,10.0,13.0,1330.0,1.66,Sector 113 Gurgaon ,single
9112,S,Residential Apartment,2.0,2,3.0,12405.0,Unfurnished,0-1,10.0,13.0,1330.0,1.65,Sector 113 Gurgaon ,single
9113,S,Residential Apartment,3.0,2,2.0,12475.0,Unfurnished,0-1,10.0,13.0,1579.0,1.97,Sector 113 Gurgaon ,single
9114,S,Residential Apartment,3.0,2,2.0,12475.0,Unfurnished,0-1,8.0,13.0,1579.0,1.97,Sector 113 Gurgaon ,single
9118,S,Residential Apartment,4.0,4,4.0,14933.0,Semi-furnished,Under Construction,14.0,36.0,2250.0,3.36,Sector 113 Gurgaon ,single
9119,S,Residential Apartment,4.0,4,4.0,14878.0,Semi-furnished,Under Construction,11.0,36.0,2050.0,3.05,Sector 113 Gurgaon ,single
9120,S,Residential Apartment,4.0,4,4.0,14844.0,Semi-furnished,Under Construction,10.0,36.0,2250.0,3.34,Sector 113 Gurgaon ,single
9122,S,Residential Apartment,4.0,6,2.0,14222.0,Semi-furnished,0-1,5.0,22.0,4500.0,6.4,Sector 111,single
9123,S,Residential Apartment,3.0,4,3.0,13073.0,Furnished,Under Construction,8.0,30.0,2050.0,2.68,Sector 113 Gurgaon ,single
9124,S,Residential Apartment,3.0,3,3.0,13243.0,Furnished,Under Construction,5.0,30.0,1850.0,2.45,Sector 113 Gurgaon ,single
9125,S,Residential Apartment,2.0,2,3.0,13260.0,Furnished,Under Construction,20.0,30.0,1380.0,1.83,Sector 113 Gurgaon ,single
9126,S,Residential Apartment,4.0,4,3.0,13269.0,Furnished,Under Construction,15.0,30.0,2600.0,3.45,Sector 113 Gurgaon ,single
9127,S,Residential Apartment,3.0,4,3.0,13234.0,Furnished,Under Construction,12.0,30.0,2025.0,2.68,Sector 113 Gurgaon ,single
9128,S,Residential Apartment,3.0,3,3.0,13243.0,Furnished,Under Construction,12.0,30.0,1850.0,2.45,Sector 113 Gurgaon ,single
9129,S,Residential Apartment,2.0,2,3.0,13260.0,Furnished,Under Construction,10.0,30.0,1380.0,1.83,Sector 113 Gurgaon ,single
9132,S,Residential Apartment,4.0,6,2.0,7301.0,Unfurnished,1-5,10.0,17.0,3150.0,2.3,Sector 109,single
9133,S,Residential Apartment,3.0,4,3.0,16476.0,Semi-furnished,1-5,8.0,21.0,2100.0,3.46,Sector 111,single
9134,S,Residential Apartment,3.0,3,1.0,17352.0,Semi-furnished,1-5,10.0,21.0,1700.0,2.95,Sector 111,single
9135,S,Residential Apartment,4.0,4,4.0,14975.0,Semi-furnished,Under Construction,8.0,36.0,2050.0,3.07,Sector 113 Gurgaon ,single
9136,S,Residential Apartment,4.0,4,4.0,14888.0,Semi-furnished,Under Construction,15.0,36.0,2250.0,3.35,Sector 113 Gurgaon ,single
9137,S,Residential Apartment,2.0,2,4.0,15076.0,Semi-furnished,Under Construction,8.0,36.0,1300.0,1.96,Sector 113 Gurgaon ,single
9138,S,Residential Apartment,3.0,3,3.0,14954.0,Semi-furnished,Under Construction,22.0,36.0,1665.0,2.49,Sector 113 Gurgaon ,single
9139,S,Residential Apartment,2.0,2,4.0,14885.0,Semi-furnished,Under Construction,25.0,36.0,1310.0,1.95,Sector 113 Gurgaon ,single
9140,S,Residential Apartment,4.0,4,4.0,14793.0,Semi-furnished,Under Construction,18.0,36.0,2055.0,3.04,Sector 113 Gurgaon ,single
9141,S,Residential Apartment,3.0,3,4.0,14954.0,Semi-furnished,Under Construction,10.0,36.0,1665.0,2.49,Sector 113 Gurgaon ,single
9142,S,Residential Apartment,4.0,4,4.0,14900.0,Semi-furnished,Under Construction,12.0,36.0,2255.0,3.36,Sector 113 Gurgaon ,single
9143,S,Residential Apartment,2.0,2,4.0,14961.0,Semi-furnished,Under Construction,5.0,36.0,1310.0,1.96,Sector 113 Gurgaon ,single
9144,S,Residential Apartment,3.0,5,3.0,31807.0,Semi-furnished,1-5,10.0,36.0,3518.0,11.1897026,Sector 54,single
9148,S,Residential Apartment,2.0,2,4.0,14961.0,Semi-furnished,Under Construction,10.0,36.0,1310.0,1.96,Sector 113 Gurgaon ,single
9149,S,Residential Apartment,4.0,4,4.0,14841.0,Semi-furnished,Under Construction,15.0,36.0,2055.0,3.05,Sector 113 Gurgaon ,single
9150,S,Residential Apartment,3.0,3,3.0,14954.0,,Under Construction,10.0,36.0,1665.0,2.49,Sector 113 Gurgaon ,single
9151,S,Residential Apartment,4.0,4,4.0,14944.0,Semi-furnished,Under Construction,5.0,36.0,2255.0,3.37,Sector 113 Gurgaon ,single
